"switch","direction","distance","weight","switch_activation","test_num"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.38","34.14045584045585","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.37","34.363532763532774","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.36","34.73019943019944","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.35","35.16609686609687","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.34","35.69943019943021","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.32","36.05840455840457","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.31","36.366096866096875","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.3","36.46866096866098","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.29","36.52763532763534","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.28","36.53789173789175","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.27","36.74558404558405","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.26","37.17122507122508","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.25","36.75071225071226","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.24","36.50968660968662","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.23","51.61225071225072","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.22","93.62250712250713","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.21","37.66096866096867","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.2","37.768660968660974","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.19","38.11994301994303","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.18","37.9917378917379","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.17","38.19943019943021","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.16","38.71481481481482","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.15","38.778917378917384","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.13","93.62250712250713","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.13","39.4891737891738","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.12","39.65071225071226","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.11","39.51737891737893","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.1","39.66609686609687","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.09","51.61225071225072","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.07","40.20455840455841","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.07","39.91994301994303","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.06","40.07378917378918","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.05","40.15071225071226","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.04","39.884045584045595","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.03","40.22250712250713","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.02","39.9917378917379","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.01","39.96096866096867","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1","39.809686609686615","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.99","39.914814814814825","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.98","40.11481481481482","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.97","40.06096866096867","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.96","40.299430199430205","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.95","40.404558404558415","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.95","40.404558404558415","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.93","40.863532763532774","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.92","41.286609686609694","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.91","41.330199430199436","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.9","41.23019943019944","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.9","41.350712250712256","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.88","41.78404558404559","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.87","42.14301994301995","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.86","41.94045584045585","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.86","42.42250712250713","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.84","42.319943019943025","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.84","41.98404558404559","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.83","42.348148148148155","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.81","42.57122507122508","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.81","42.796866096866104","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.79","51.61225071225072","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.79","42.737891737891744","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.77","43.404558404558415","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.76","43.427635327635336","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.76","51.61225071225072","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.74","46.360968660968666","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.74","43.76096866096867","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.72","43.75584045584046","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.72","43.819943019943025","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.71","43.778917378917384","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.7","44.13019943019944","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.69","93.62250712250713","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.68","44.317378917378925","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.68","44.61994301994303","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.66","44.7917378917379","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.66","44.70455840455841","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.65","44.74558404558405","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.64","46.78404558404559","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.63","45.376353276353285","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.62","45.286609686609694","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.61","45.49686609686611","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.6","45.809686609686615","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.6","45.91225071225072","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.59","46.46353276353277","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.58","46.60712250712252","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.57","46.69943019943021","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.56","51.61225071225072","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.56","47.67378917378918","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.55","47.366096866096875","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.54","47.51994301994303","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.53","47.694301994302","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.52","48.9866096866097","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.52","48.12507122507123","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.51","48.54045584045585","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.5","48.77122507122508","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.49","49.05071225071226","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.48","49.52507122507124","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.47","49.90199430199431","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.47","50.343019943019954","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.46","50.6917378917379","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.45","50.886609686609695","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.44","51.1891737891738","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.43","51.18404558404559","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.42","51.41994301994303","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.42","51.776353276353284","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.41","51.75327635327636","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.4","93.62250712250713","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.39","51.853276353276364","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.38","51.75327635327636","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.38","51.694301994302","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.37","51.70199430199431","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.36","56.863532763532774","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.35","51.47122507122508","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.35","51.343019943019954","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.34","51.25071225071226","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.33","51.07378917378918","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.32","50.955840455840466","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.31","51.61225071225072","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.3","50.363532763532774","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.29","49.896866096866106","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.29","49.335327635327644","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.27","51.61225071225072","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.27","48.75071225071226","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.26","48.314814814814824","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.25","48.06609686609688","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.25","47.807122507122514","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.24","47.0866096866097","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.23","46.52507122507124","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.22","45.376353276353285","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.21","44.64814814814816","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.21","44.335327635327644","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.2","43.94814814814816","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.19","43.5917378917379","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.18","42.95327635327636","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.17","42.24301994301995","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.16","41.65327635327636","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.15","41.12250712250713","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.14","40.61737891737893","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.13","40.10968660968662","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.13","39.27378917378918","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.12","38.61737891737893","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.11","37.827635327635335","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.1","37.23276353276354","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.09","36.18660968660969","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.08","35.858404558404565","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.07","34.21737891737892","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.06","33.45840455840457","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.05","35.858404558404565","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.05","31.935327635327642","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.03","30.689173789173797","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.03","22.314814814814824","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.02","30.607122507122515","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.01","18.507122507122517","0","2"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0","51.61225071225072","0","3"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.01","35.366096866096875","0","3"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.02","37.407122507122516","0","3"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.03","39.24558404558405","0","3"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.04","41.10968660968662","0","3"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.05","41.14301994301995","0","3"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.06","42.01225071225072","0","3"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.07","43.17891737891739","0","3"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.07","43.94301994301995","0","3"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.08","44.63276353276354","0","3"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.09","45.12507122507123","0","3"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.1","45.504558404558416","0","3"
